Degree,Features,9-fold Loss
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness', 'Min', 'CoefficientOfVariation']",0.17746030046323577
1,"['Percentile10', 'Range', 'Skewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.17756602694445175
1,"['Range', 'Skewness', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.17759973024497808
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'CoefficientOfVariation']",0.17775132275260438
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'IntensityEnergy']",0.17777621912002783
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness', 'IntensityEnergy']",0.17786473316198664
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'Skewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.17791125766374177
1,"['Skewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.17796425875129293
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'Range', 'ExcessKurtosis', 'IntensityEnergy']",0.1780168456494354
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.17802308303130043
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.1780249311598407
1,"['Max', 'Range', 'Skewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.1780303739526785
1,"['Max', 'Skewness', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.17803144673511465
1,"['Range', 'Skewness', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.17803269131876187
1,"['Percentile10', 'Max', 'Skewness', 'IntensityEnergy']",0.17825146160433109
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.17828600063652977
1,"['Percentile10', 'Range', 'Skewness', 'Min', 'IntensityEnergy']",0.1782884184439975
1,"['Percentile10', 'Max', 'Range', 'Skewness', 'IntensityEnergy']",0.17828917741522068
1,"['Percentile10', 'Max', 'Skewness', 'Min', 'IntensityEnergy']",0.1782896826364753
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Range']",0.17834650720298495
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Min']",0.17835072814367392
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'Min']",0.17835306898069614
1,"['Max', 'Range', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.17856741220039013
1,"['Max', 'PearsonsMedianSkewness', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.1785701689480134
1,"['Range', 'PearsonsMedianSkewness', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.17857346010406586
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.17892945608571356
1,"['Range', 'Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.17904751025863966
1,"['Range', 'Skewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.17913032493216735
1,"['Max', 'Skewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.17913144192635355
1,"['Max', 'Range', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.17913251412650136
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.17922600751029372
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min']",0.17922969874443567
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min']",0.1792304430337487
1,"['Max', 'Range', 'CoefficientOfVariation', 'IntensityEnergy']",0.1793143207909956
1,"['Max', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.17931640335227256
1,"['Range', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.17931801713603687
1,"['Skewness', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.17934434470021177
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'Skewness', 'IntensityEnergy']",0.17947513232835222
1,"['Max', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.17967103368395881
1,"['Range', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.17967107788296138
1,"['Max', 'Range', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.17967193957561
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.179691790984135
1,"['Percentile10', 'Max', 'IntensityEnergy']",0.17970616948413737
1,"['Range', 'Skewness', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.17974763922191203
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'Range', 'ExcessKurtosis', 'Min']",0.1798659437874819
1,"['Max', 'Range', 'Skewness', 'Min', 'IntensityEnergy']",0.18004100504732434
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.18020762309492305
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.1803844156430966
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.18038496085948078
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Range', 'IntensityEnergy']",0.1806162596737636
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Min', 'IntensityEnergy']",0.18062214740358704
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'Min', 'IntensityEnergy']",0.18062425732699683
1,"['Max', 'Range', 'Min', 'IntensityEnergy']",0.18080146293666258
1,"['Percentile10', 'Max', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.18080957867174224
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'IntensityEnergy']",0.1812164275980083
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'Min', 'IntensityEnergy']",0.18122042662403362
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Min', 'IntensityEnergy']",0.18122080243135208
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.1813064472876563
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis']",0.18139095727642124
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min']",0.1813940842395996
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min']",0.1813955817276949
1,"['Percentile10', 'Max', 'CoefficientOfVariation', 'IntensityEnergy']",0.18164989660977154
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min', 'IntensityEnergy']",0.18177288220606683
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'IntensityEnergy']",0.18177329606350728
1,"['Max', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min', 'IntensityEnergy']",0.1817736138845304
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.1818558790462097
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.18186775268435584
1,"['Percentile10', 'Skewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.18190597855639784
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Range', 'Skewness']",0.18206089348469112
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'Min']",0.18206620489392772
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'Skewness', 'Min']",0.18206834380466008
1,"['Max', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.18220169363052674
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.18222431972710687
1,"['Max', 'Range', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.18232335557726642
1,"['Max', 'PearsonsMedianSkewness', 'Min', 'IntensityEnergy']",0.18232425519665768
1,"['Range', 'PearsonsMedianSkewness', 'Min', 'IntensityEnergy']",0.18232437665244478
1,"['Max', 'Range', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.18238084343862032
1,"['Range', 'Skewness', 'Min']",0.18240097517961612
1,"['Max', 'Skewness', 'Min']",0.18240102250444706
1,"['Max', 'Range', 'Skewness']",0.1824017714571715
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'IntensityEnergy']",0.1824020648503114
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'Min']",0.18251249548618917
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.18253918121919763
1,"['Percentile10', 'Max', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.18267051268222634
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'Min']",0.18275654833619573
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Min']",0.18275828854894122
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation']",0.18276082662296045
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Range', 'Min']",0.18319673168433515
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness', 'Min', 'IntensityEnergy']",0.18339994118601075
1,"['Range', 'Skewness', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.18342389176868928
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.1835146260583146
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'IntensityEnergy']",0.18359624537887542
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'IntensityEnergy']",0.18381430779033517
1,"['Percentile10', 'Max', 'Range', 'CoefficientOfVariation', 'IntensityEnergy']",0.18387165845270537
1,"['Percentile10', 'Max', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.18387415227937787
1,"['Percentile10', 'Range', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.18387518572181213
1,"['Percentile10', 'Max', 'Range', 'IntensityEnergy']",0.18388537621626905
1,"['Percentile10', 'Max', 'Min', 'IntensityEnergy']",0.18388741872142006
1,"['Percentile10', 'Range', 'Min', 'IntensityEnergy']",0.18388786936410598
1,"['Percentile10', 'Range', 'Skewness', 'Min']",0.18409997718212423
1,"['Percentile10', 'Max', 'Skewness', 'Min']",0.1841003175250825
1,"['Percentile10', 'Max', 'Range', 'Skewness']",0.18410272720837853
1,"['Max', 'Skewness', 'ExcessKurtosis', 'Min']",0.18415596742254706
1,"['Range', 'Skewness', 'ExcessKurtosis', 'Min']",0.18415610212828695
1,"['Max', 'Range', 'Skewness', 'ExcessKurtosis']",0.18415611378923946
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Min', 'IntensityEnergy']",0.18421750425191188
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'IntensityEnergy']",0.1842175606866486
1,"['Max', 'RobustMeanAbsoluteDeviation', 'Min', 'IntensityEnergy']",0.18421897678822766
1,"['Percentile10', 'Max', 'Range', 'CoefficientOfVariation']",0.1843520310490792
1,"['Percentile10', 'Max', 'Min', 'CoefficientOfVariation']",0.18435871086651304
1,"['Percentile10', 'Range', 'Min', 'CoefficientOfVariation']",0.18436012954371112
1,"['Max', 'Range', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.18464674745211027
1,"['Percentile10', 'Max', 'Range']",0.18475575040225867
1,"['Percentile10', 'Max', 'Min']",0.1847557556248259
1,"['Percentile10', 'Range', 'Min']",0.18475617186416077
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Range', 'ExcessKurtosis']",0.18501369275689217
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'Min']",0.18502002900204884
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'ExcessKurtosis', 'Min']",0.18502307542831323
1,"['Percentile10', 'Max', 'Range', 'ExcessKurtosis', 'IntensityEnergy']",0.18506368716529684
1,"['Percentile10', 'Max', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.1850671049778402
1,"['Percentile10', 'Range', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.1850675578123568
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'IntensityEnergy']",0.18510604120302354
1,"['Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.1851073517812573
1,"['Max', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.18510852953168574
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'CoefficientOfVariation']",0.1852533924645075
1,"['Percentile10', 'Max', 'Range', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.1853964058406169
1,"['Percentile10', 'Max', 'PearsonsMedianSkewness', 'Min', 'CoefficientOfVariation']",0.18540184038737087
1,"['Percentile10', 'Range', 'PearsonsMedianSkewness', 'Min', 'CoefficientOfVariation']",0.1854037154182544
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.18540383496806795
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.18560128842868778
1,"['Range', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.18563608781235535
1,"['Max', 'Range', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.18563631755956675
1,"['Max', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.1856363917561041
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'IntensityEnergy']",0.18563921906916292
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'Min']",0.18566600195156246
1,"['Max', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.18601822626318676
1,"['ExcessKurtosis', 'Min']",0.18603855634919575
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'Skewness', 'IntensityEnergy']",0.18606238321228016
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness', 'Min']",0.18621891258083706
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'Skewness', 'IntensityEnergy']",0.18642909584802372
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis', 'Min']",0.18654596263474407
1,"['Percentile10', 'Skewness', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.18663047458167675
1,"['Percentile10', 'Max', 'Range', 'ExcessKurtosis']",0.18674231473901903
1,"['Percentile10', 'Max', 'ExcessKurtosis', 'Min']",0.1867461164972833
1,"['Percentile10', 'Range', 'ExcessKurtosis', 'Min']",0.18674731921933596
1,"['Skewness', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.18677334337394347
1,"['Percentile10', 'Max', 'Range', 'Min', 'IntensityEnergy']",0.1867816414810922
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'Skewness', 'IntensityEnergy']",0.18691844133775115
1,"['Percentile10', 'Max', 'Range', 'ExcessKurtosis', 'CoefficientOfVariation']",0.18700376453489193
1,"['Percentile10', 'Max', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.18700861167500768
1,"['Percentile10', 'Range', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.1870096742421969
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.1870977277274842
1,"['Percentile10', 'Max', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.18724022147632458
1,"['Percentile10', 'Max', 'ExcessKurtosis', 'IntensityEnergy']",0.18726337421467754
1,"['Percentile10', 'Skewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.18727208259619887
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.18727978425796077
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'IntensityEnergy']",0.18728456733416046
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'IntensityEnergy']",0.18744282426907438
1,"['Percentile10', 'Range', 'Skewness', 'IntensityEnergy']",0.18746454942393284
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'Min', 'IntensityEnergy']",0.18760513883864763
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.18766784590429808
1,"['Skewness', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.18776738208053778
1,"['Percentile10', 'Range', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.18784607443711485
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis', 'Min']",0.18800328923527526
1,"['Skewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.18817780856147454
1,"['Max', 'Range', 'Skewness', 'Min']",0.18837876288453875
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'Min', 'IntensityEnergy']",0.18844747749831325
1,"['Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.18845081650220463
1,"['Percentile10', 'Range', 'Skewness', 'ExcessKurtosis', 'Min']",0.18846435942140724
1,"['Percentile10', 'Max', 'Skewness', 'ExcessKurtosis', 'Min']",0.18846456290865388
1,"['Percentile10', 'Max', 'Range', 'Skewness', 'ExcessKurtosis']",0.18846644261905973
1,"['Percentile10', 'Max', 'Range', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.18848263646879143
1,"['Percentile10', 'Range', 'PearsonsMedianSkewness', 'Min', 'IntensityEnergy']",0.18848366777990588
1,"['Percentile10', 'Max', 'PearsonsMedianSkewness', 'Min', 'IntensityEnergy']",0.1884838242910107
1,"['Percentile10', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min']",0.1885497568634234
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min']",0.18855074590681242
1,"['Percentile10', 'Max', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.1885521082326095
1,"['Percentile10', 'Skewness', 'CoefficientOfVariation']",0.18875502048289974
1,"['Percentile10', 'Skewness', 'ExcessKurtosis', 'Min']",0.18892620120665932
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'Min', 'IntensityEnergy']",0.18899676348978076
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.18913053490854562
1,"['Max', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min', 'IntensityEnergy']",0.18913183766087693
1,"['Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min', 'IntensityEnergy']",0.18913200168040048
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness']",0.1892052376947399
1,"['Max', 'Range', 'PearsonsMedianSkewness', 'Min', 'IntensityEnergy']",0.18929430912930323
1,"['Percentile10', 'Max', 'Range', 'Min', 'CoefficientOfVariation']",0.1892990106409037
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min', 'IntensityEnergy']",0.18934336848497177
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.18949736107020249
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min']",0.1895961389944779
1,"['Max', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min']",0.1895969845906904
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.18959830855726623
1,"['Percentile10', 'Skewness']",0.1897434178620587
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'Skewness']",0.18974545472773766
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'IntensityEnergy']",0.18974643058224883
1,"['Percentile10', 'Max', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.18974915041588078
1,"['Percentile10', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.18974999060587008
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis']",0.18980348145962608
1,"['Max', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis', 'Min']",0.1898041413989079
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis', 'Min']",0.18980474852055457
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis']",0.18983433772133368
1,"['ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.18986306190541913
1,"['Percentile10', 'Max', 'Range', 'Skewness', 'Min']",0.1898967011020351
1,"['Percentile10', 'Max', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.19019785535163558
1,"['Max', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.1902769260039489
1,"['Percentile10', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'IntensityEnergy']",0.19030916015584912
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min']",0.19038906709506512
1,"['Percentile10', 'Skewness', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.1904980574308654
1,"['Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.19066965767334906
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.19069227289413948
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min']",0.19069369559395136
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min', 'IntensityEnergy']",0.19071798905317405
1,"['Percentile10', 'Skewness', 'ExcessKurtosis']",0.19074224914242668
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'Min']",0.19079366194119574
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.19086747004964774
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis', 'IntensityEnergy']",0.19088189447869247
1,"['Max', 'Range', 'Skewness', 'ExcessKurtosis', 'Min']",0.19093986811295183
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'Skewness']",0.19105373519245406
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.19105852620263816
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'CoefficientOfVariation', 'IntensityEnergy']",0.1910835588774191
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'IntensityEnergy']",0.191130078990293
1,"['Percentile10', 'Max', 'Range', 'Min']",0.19115377056640048
1,"['Percentile10', 'Max', 'Range', 'RobustMeanAbsoluteDeviation']",0.1911766513481725
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'Skewness', 'ExcessKurtosis']",0.19117724166165562
1,"['Percentile10', 'Range', 'RobustMeanAbsoluteDeviation', 'Min']",0.191178544074672
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'Min']",0.19117884463861676
1,"['Skewness', 'Min', 'IntensityEnergy']",0.1914630788405254
1,"['Skewness', 'ExcessKurtosis', 'Min']",0.1914759279267123
1,"['Skewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.19155330203243376
1,"['Max', 'RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness']",0.19166103883325553
1,"['ShiftedRootMeanSquaredIntensity', 'IntensityEnergy']",0.19188323966693144
1,"['Min', 'CoefficientOfVariation']",0.19215270648554558
1,"['Percentile10', 'Max', 'Range', 'RobustMeanAbsoluteDeviation', 'IntensityEnergy']",0.19219337993505606
1,"['Percentile10', 'Range', 'RobustMeanAbsoluteDeviation', 'Min', 'IntensityEnergy']",0.19219436978342241
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'Min', 'IntensityEnergy']",0.1921956519288533
1,"['Percentile10', 'Skewness', 'Min']",0.19223151257182075
1,"['RobustMeanAbsoluteDeviation', 'Min', 'IntensityEnergy']",0.19229398195345665
1,"['Skewness', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.1923322797099516
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis', 'Min']",0.1923397649158645
1,"['ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'IntensityEnergy']",0.192469526785797
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Min']",0.19269711741224496
1,"['ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis']",0.19270307322403327
1,"['Max', 'Range']",0.19272283203799656
1,"['Max', 'Min']",0.19272567411883407
1,"['Range', 'Min']",0.192726167850527
1,"['RobustMeanAbsoluteDeviation', 'Min']",0.19281575417300983
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.19288284951021842
1,"['Percentile10', 'Skewness', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.19291438210435846
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis']",0.19291815926870115
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.19295241896921375
1,"['Max', 'Range', 'ExcessKurtosis']",0.19300576899808705
1,"['Max', 'ExcessKurtosis', 'Min']",0.19301143054705358
1,"['Range', 'ExcessKurtosis', 'Min']",0.19301194924237142
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'IntensityEnergy']",0.1932046703205296
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis', 'Min']",0.19340317960170422
1,"['Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.19343913204457464
